id,ind_text,tgt_text
emot-train-2820,"Ketika liat anak keputih korban kebakaran, lingkungan mereka ga mendukung. Adik2 nya bener2 kek yg berani sama org yg lebih tua, gaada sopan santunnya. Melihat kondisi sprt itu ada yg bilang anak jaman sekarang emg bandel2 gitu. No guys, kalo lingkungan mereka baik pst ga gitu","Waktau kmliak anok Keputih korban tunun, lingkungannê coa mdukung. Asuak2 nê bêbênêa awêi
coa bi nai ngen tun lêbiak tuai, coa ade ca o nê, kêmliak keadaan awêi o ade dê madêak anok jaman yo memang nênakêa ba. coa kwat, amên lingkungannê baik pasti coa i o"
indolem-test-593,"Saat Shakira kelas 2 SD, ia ditolak masuk paduan suara sekolah karena gurunya menilai suara Shakira mirip suara kambing.","Waktau Shakira klas duai SD,si tnulok masuk paduan suara skulah kerno gu au nê mnilai suaro Shakira srai ngen suaro kambing."
emot-train-333,"Suka kesel sama fans yang sok-sokan mengatur, sok-sokan yang paling tahu segala-galanya. Hey kamu ibu Negara bukan, cenayang bukan, sudah lebih baik diam biarkan dunia ini bersih dari segala macam bacotmu","Galok ksal ngen fans dê galok asai ngatur,asai dê paling namên kutênê,Hey ko ibu negara iso,tun pitar iso,sudo ba lêbiak baik diêm kuyau dênio yo bersih kuni sgalo mcêm keceknu"
indolem-test-594,di sekolah cuma nungguin bel istirahat sama bel pulang -___-,Nak skulah Cuma mot luceng prai ngen luceng belek -____-
indolem-train-341,Poros Muda Golkar Nilai Jokowi Bisa Kendalikan Situasi Saat Ini - BeritaSatu http://gpon.co/cz91n  http://gpon.co/b,Poros Muda Golkar mênilai Jokowi Nam Kendalikan Situasi Saat yo - BeritaSatu http://gpon.co/cz91n http://gpon.co/b 
indolem-test-38,"kamar luas, ac dan air tdk ad masalah. untuk breakfastnya enak. hanya saran untuk kebersihan banyak dan selimutnya d tingkatkan. overall, hotel ini lumayan.","Bilik lai, ac ngen biyao coa ade masalah.utuk mukméi puengné baik.Cuma saran utuk t ndau kebersihan ngen selimutné tênikêt, kutênê,hotel yo mnyatuk."
emot-validation-248,"separah inilah aku yang tak mengerti bahwa ada fitur sms banking dan i-banking. okay i'm done~ btw terimakasih sudah menjadi yg tersabar menghadapi diriku yg gapteknya gak ketulungan, semoga alam semesta mengamini chatmu ya!","Kêbodong yo uku coa ngêrtai amên ade fitur sms banking ngen i-banking.au ukubi sudo~mokasiak bi jijai dê paling sabar madêp uku dê kêmbiak gapteknê,smugo alam semesta mengamini chat nu gi!"
indolem-train-1982,kemaren kunci nya rusak jd kalo masuksusah buka nya dan wc nya kemaren agak kotor,"Lébéak kucainé usak,ijai lok masuk saro mukokné ngen wc né lébéak agok ngéi"
indolem-test-289,DISKON! BEST SELLER BGT! DIOR SYAHRINI  Normal Rp 145.000 Diskon jadi Rp 125.000 KUALITAS SUPER FREE HARDCASE & LAP,DISKON! BEST SELLER BGT! DIOR SYAHRINI Normal Rp 145.000 Diskon ijai Rp 125.000 KUALITAS SUPER FREE HARDCASE & LAP
emot-train-3370,"Hidup bersamamu, Berdua kita lewati Meski hujan badai takkan berhenti Sehidup semati, Mentari pun tahu ku cinta padamu [URL]","Idup ngen ko,bduai ité bi manéu walau ujén badai coa gi bdan ngut matéi,matai bilai kulo namén uku cita ko [URL] "
emot-train-2127,ampe kalah awas kamu ya,Sapêi alêak awas ko au
indolem-train-2394,"Untukmu aku kan bertahan """"sodara"""" ? Untukmu Aku Bertahan by Afgan (with luthfia) ? https://path.com/p/2CNMBv",Utuknu uku bêtaên “”spasuak””? Untukmu Aku Bertahan kuni Afgan (ngen luthfia) ? https://path.com/p/2CNMBv
emot-validation-302,"[USERNAME] [USERNAME] hahahahah anjir sama, gue waktu itu sempet takut muka gue penuh dengan rambut rambut halus yg numbuh gara gara aloevera:(","[USERNAME] [USERNAME] hahahahah srai woi, uku waktau o spêt sabên papêaku pênuak bulau bulau alus dê timoa gêgara aloevera:( "
indolem-train-3045,"Tolong jika hotel sedang di renovasi jangan 'dijual' dl, Pihak airy sebaiknya mengecek , evaluasi dan monitoring hotel2 yang bekerjasama dengan airy. Hotel ini -karena adanya aktivitas tenovasi- jd kotor dan berdebu, mulai dari lobby, tangga sampai ke koridor dpn kamar. Apalagi kondisi tangganya yang kotor, kusam dan berdebu dan seram","Tulung amên hotel ati sudo nêa jibêak ‘jêmuoa’ kilêak, pihak airy sbaiknê cek kilêak, prikso ngen kênliak hotel-jotel do kerjasamo ngen airy. Hotel yo – kerno ade nê kerjo dê ati sudo- ijai ngêi ngen dau debu, muloi kuni lobby, êndêa sapêi lorong muko bilik. Ipêi igai kondisi êndêa nê dê ngêi, ko os dau debu ngen mnyabên "
emot-train-45,"Selamat jalan adik kami, Semua yang hidup pasti akan meninggal, dan kembali kepada Allah inna lillahi wa inna ilahirojiun","Slamat jalan asuakku,kutê dê idup pasti matêi,belek magêa Allah inna lillahi wa inna ilahirojiun "
indolem-train-1417,Snacknya tidak ada. Apakah karena saya transaksi dengan promo 50%?,Kêkucêp coa si ne.jano kêrno uku masên pakêi promo lêmo puluak %?
indolem-train-2598,"old school hotelnya. kebersihannya bisa lah ditingkatkan lagi, bakwan sarapannya masih belom mateng pas saya makan","Skula an hotelnê.kebersihannê nam ba tênikêt igai,bakwan kmuk pueng yo gi matêak pas uku muk"
emot-train-817,"Gub sebelum [USERNAME] jauh lebih kaco dan tdk manusiawi, mknya pantes dpt pengharhaan 3 tahun di Penjara. itu bukti ,! [USERNAME] [URL]","Gub ayok yo [USERNAME] uak lébiak kidek ngen coa manusiawi, makoné patut dapét penghargaan télau taun nak sel.do o bukti ,! [USERNAME] [URL] "
emot-train-2555,"Itulah pentingnya materi kode etik diajarkan sejak SD, atau minimal ilmu ilmu dasar untuk berbuat baik, sopan, teratur. Lah kalo ga ya jadinya kaya gitu bablas, ga peka keadaan. gue lupa dulu BK, atau PKn atau SosUm bahas apaan, ya ada si kesananya tp ga khusus, jadi ga ngena","Do oba pentingnê materi kode etik najêa kuni SD, minimal lêmau lêmau dasar untuk ijai baik, bêca o, teratur. Amên coa ijainê awêi o ba telajau, coa ngêrtai ngên keadaan. coa ku tingêt bêl o BK, atau PKn atau SosUm bahas jano si, ade moi mindi tp coa khusus, ijai coa nyakut"
emot-train-2227,"Baru kali ini nemu temen mau buka bisnis yg sama, trs mau nyontek tapi dia ijin dulu kalo mau plagiat....cuy masio aku gaisok gambar blas tapi ngerti susahnya cari ide buat desain, bayar mahal ke orang. Laah diaa seenak jidatnya nyontek","Pêi dêbat yo têmau kuwat lok muko bisnis dê srai, trus lok mênirau tapi si ijin kilêak amên lok têmirau....kwat uku gi masiak coa nam gambar tapi ngêrtai payêak nê mêsoak ide utuk desain, masên la ang ngen tun. Si padek nyên mênirau  "
emot-train-2529,"Baca thread fangirl mahasiswa anti kupu2 tuh rasanya..... ah sudahlah, w udah bukan mahasiswa lagi :) .. gila emang, melawan diri sendiri itu buat gw susah bgt","Baco Thread fan girl mahasiswa kupu2 o sai nê..... ah sudo ba,uku bi cigai mahasiswa igai  :)  ..gilo memang,mêlawên awok dewek o payêak niên"
indolem-validation-380,"Kamarnya luas,  sprei dan bantal kurang bersih.  Kmr mandi bau. Mohon d perhatikan kebersihan tempat tidur","Biliknê libêa, sprai ngen batêa ku ang bersih. Kamar mêndai kêmon. Tulung nê perhati kebersihan pnan tidua"
emot-test-385,Setuju pak jangan korupsi jadi anda tak takut bicara karena takut ditelanjangi dan berani bicara benar seperti bapak. [URL],Stuju pak jibêak korupsi jijai bapak coa sabên miling kerno sabên nleseng ngen binai miling dê bênêa awêi bapak. [URL] 
indolem-train-2947,Bikin anak bahagia gak perlu mahal. Cukup dengan gak mainan gadget pas lagi di rumah. *lempar HP*,"Ménéa anok riang coa perlu la ang,cuup ngen coa main gadget pas nak uméak * nting HP*"
emot-train-2545,"gue sayang mereka ya allah. I want them to be happy in their entire life, pen mereka sukses, dapet jodoh yang baik, punya rumah tangga yang langgeng, punya anak yg lucu, gue selalu doa semoga kita ttp barengan sampe udah gede, jd ibuibu, sampe nenek nenek.","Uku sayang têbo o ya Allah.Uku lok têbo o bahagia spanjang idupnê,pting têbo o sukses, dapêt judau dê baik, temuan umêak tanggo dê abadi, temuan anok dê lucu,uku slalu do’a smugo itê têp spok sapêi lai, jijai mêmêi, sapêi ninik ninik."
indolem-train-3474,"PDIP Marah BG Batal Dilantik, Manuver Apa yang akan Dilancarkan? http://dlvr.it/8g6JjV  ..","PDIP Mêngiak BG buye nêlatik,aksi jano igai dê lok nanêunê? http://dlvr.it/8g6JjV .. "
emot-train-1164,[USERNAME] .... Kalo saya pun akan keluar dari Demokrat kalo hanya dijadikan pemandu sorak..... Hanya orang yg tdk punya harga diri yg mau manut pada Sby yg dg tdk tau diri mencalonkan anaknya yg tdk tau apa2 menjadi Capres.... Padahal pasti kalah.,[USERNAME]....amên uku kulo bakêa kêluwêa kuni Demokrat amên Cuma jênijai pemandu sorak.....Cuma tun dê coa si go dirai dê lok têmotoa SBY dê têko coa bêselek cêmalon anoknê dê coa nam jêjano jijai Capres...padahal pasti alêak
indolem-train-354,Bidang Perempuan Golkar Makassar Dibekali Ilmu Keprotokoleran : http://fajar.co.id/fajaronline-sulsel/2015/02/21/bidang-perempuan-golkar-makassar-dibekali-ilmu-keprotokoleran.html ?,Bidang Slawêi Golkar Makassar Nêlêi Lêmau Keprotokoleran : http://fajar.co.id/fajaronline-sulsel/2015/02/21/bidang-slawêi-golkar-makassar-nêlêi-Lêmau-keprotokoleran.html ?
emot-train-754,"Jika cinta hanya tentang sex, berarti cinta itu murah. Cinta itu lebih besar, lebih dalam, dan lebih berharga dari sex. Cinta sejati itu tak ternilai harganya","Amên cito Cuma masalah sex, bratai cito o mudêak. Cito o lêbiak lai, lêbiak lêm, ngen lêbiak bê go juni sex. Cito sejati o coa tnilai go nê"
indolem-train-3043,"Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri"""" http://dlvr.it/8fv0Gz","Amên PDIP rim bae, Tainê ade spakat nak belek penunjukan Badrodin ijai Kapolri’’’’http://dlvr.it/8fv0Gz"
indolem-train-1268,"Selimutnya kurang tebel, wifi nya lelet. Selebihnya sudah memuaskan.","Slimut nê ku ang kêboa,wifi cêndok,luyênnê bi jijai ba."
indolem-test-28,@EdwardBosker Untuk kantor GA terminal 2 di bandara masih beroperasi. Terima kasih. - Fuadi,@EdwardBosker utuk kantor GA terminal duai nak bandara gi masiak opersi.mokasiak. – Fuadi 
indolem-train-1557,"Pulang kuliah, tiduran bentar. Bangun, masak. Ganti baju pun egk sempat. Sabtu padat!!! [pic] ? https://path.com/p/6MzT8","Belek kuliah,tidua tégoa. Klongon,ngésok.coa spét bésiuk. Sabtu padét!!! [pic] ?  https://path.com/p/6MzT8 "
emot-train-88,"kami pemuda/i Indonesia BANGGA, Bahwa Indonesia mempunyai pemimpin2 hebat TAK SEKEDAR KATA TAPI TERLALU BANYAK TINDAKAN. Doa kami rakyat Indonesia semoga selalu jujur n bijaksana [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME]","keme pemuda/i Indonesia BANGGA, Bahwa Indonesia temuan pemimpin2 hebat COA SEKEDAR KATO TAPI BI DAU TINDAKAN. Doa keme rakyat Indonesia smugo selalu jujur ngen bijaksana [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME]"
indolem-train-809,[Nasional] Diskon - Orange Lemon Stripper Alat Pengupas Kulit Jeruk Sederhana Hanya Rp... http://gpon.co/ruojo,[Nasional] Diskon - Orange Lemon Stripper Alat Kêmlupês kalêak lemeu  Sederhano Cuma  Rp... http://gpon.co/ruojo
indolem-test-754,Ada istilah tersendiri bagi rasa takut untuk pergi ke sekolah yaitu 'Didaskaleinophobia'.,Ade istilah dewek utuk raso sabên lalau skulah do oba 'Didaskaleinophobia'. 
indolem-train-1353,sangat mengecewakan. gambar di aplikasi sama kenyataan kamarnya berbeda jauh. kamarnya jelek lantainya hanya semen cor2an gak tehel.aplikasi airy blg maksimal tamu 2 org 1 kamar.tp itu pas mw cek in bilangnya aku cm pilih 1 org trus dimintai cars 50ribu lagi.pokonya ga mau kesitu lagi.recepsionis nya juga tdk ramah .,Keciwo nyên. Gambar nak aplikasi ngen kenyataan biliknê beda uak. Biliknê kidek kêa nê Cuma semen cor-coran coa ade tegel. Aplikasi airy madêak tamu paling dau tun duai utuk do bilik. Tapi do o pas lok masuk nadêak nê uku Cuma miliak do tun trus ninoi tambêak lêmo puluak ribau igai. Pokoknê cigai lok mini igai. Resepsionisnê kulo coa ramah.
emot-train-1514,[USERNAME] [USERNAME] [USERNAME] Iya.. berbagai macam cara aja dilakuin. Udah nekat masuk tol. Padahal membahayakan diri sendiri dan orang lain yah. Gak kebayang kalo ntar ada yg nekat masuk tol yg mayoritas kendaraan besar. Ngeri sendiri bayanginnya,"[USERNAME] [USERNAME] [USERNAME] au...bi kêdau mêcêm ca o bi nanêu.bi nekat masuk tol.padahal mbahayo awok dewek ngen tun luyên gi.coa tbayang amên be ade dê nakat masuk tol dê dau stom lai,sabên dewek mbayangnê "
indolem-train-1285,Air hangat gak hidup didlm kamar mandi,Biyoa panês coa idup nak lêm kamar mênai
emot-validation-427,"Alhamdulillah Prof, setelah berbicara semalam di [USERNAME] adem rasanya, semoga membawa keberkahan. Aamiin Yaa Rabbal 'Aalamiin.","Alhamdulillah Prof,pas sudo miling klêm nak [USERNAME] sêngok asainê,smugo min keberkahan. Aamiin Yaa Rabbal 'Aalamiin."
indolem-train-2033,"nyaman, memuaskan hanya saya dipojokan kamar banyak semut","Nyaman, puês Cuma bae nak sudut bilik dau smut"
emot-validation-207,"Ini akan baik, jika kita saling bertukar posisi. Awalnya istri yg atur, kemudian ada tudingan krg mengenakan. Biarkan suami yg mengatur.. dan lihat apa msh bs ada kalimat2 pembuat murka yg dilontarkan ulang ? :"")","Dio bakêa padek.amên itê gitêi posisi.Pertamonê prepuan dê matur,sudo o ade kecek dê ku ang baik.Kunyaau ba aduk dê matur..cubo kliak jano ade kato2 dê nadêak igai mênêa mêngiak? :"") "
emot-validation-127,"Pohon plastik, tong sampah ndak ada yg menarik perhatianku. Hanya satu perhatianku, SAMPAH! Nyari konten status nyinyir tapi gak ada sumbangsih thdp kebersihan. Semudah jari membuat status nyinyir berbanding terbalik dgn niat pada hal yang nyata. Hidup hanya sebatas kuota!","Pun plastik,tong sampah coa ade dê tmarik pratianku,Cuma do pratianku.PEGAS! mêsoa konten status galok madêak tapi coa ade tindakan ngen kebersihan.kêmudêak ji ai mênêa status galok madêak coa sbanding ngen niat padahal dê nyato.idup Cuma sbatas quota!"
indolem-train-3603,"Air panasnya nyalanya malem. Sy psn 2 kamar, di kamar mandi satunya ada kecoa, seprei agak kotor, bantalnya udh kotor banget butuh diganti, waktu check out resepsionisnya sambil angkat tlp, saya kasih kunci gak ada ngmg apa2 termasuk terimakasih/selamat jalan seperti yg seharusnya.","Biyoa panêanê idup kêlmên.Uku mêsên duai bilik,nak kamar mêndai nê ade lepes,sprai agok ngêi,batêa nê bi ngêi nyên perlu gnitêi,waktau masuk resepsionisnê samo makêt telpon,waktau uku mlêi kucai coa ade miling jêjano temasuk mokasiak/slamat jalan awêi biaso seharus nê."
indolem-train-3272,perbaiki pelayan yg belum cukup baik,Nê baik pelayanan dê ati baik
emot-train-136," ""Saat sendiri, hanya saya yang tau dan mungkin baru-baru ini saya rasakan yg sebenarnya saya alami disana Tertekan, ya saya tertekan disana Malu, takut, merasa bodoh""
                 
","‘’Pas su ang, Cuma uku dê namên ngen mungkin bêbêlau yo uku mêding dê sêbênêanê uku alami nak di têkên, uku têkên nak di selek, sabên,ngêding bodong’’"
indolem-train-3243,Minus : Receptionis yang laki2 kurang ramah.,Minus : Resepsionis dê smanêi ku ang ramah.
indolem-train-2639,Ruangan sangat bagus dan nyaman. Recommended! Hanya saja tempat tidur perlu diperhatikan kebersihannya,Ruangan baês nyên ngen nyaman. Nêrekomendasi! Cuma bae pnan tidua perlu nêperhati kebersihannê
emot-train-109,[USERNAME] setidaknya beri saya kejelasan uang saya..dan langkah2nya ketika nasabah memiliki problem seperti ini..sudah satu bulan lebih loh..tolong yang Bank Mandiri terutama untuk Kantor Cabang Sabang Jakarta Pusat,[USERNAME] Cêcoanê nêlêi uku kejelasan caciku..ngen ca o nê waktau nasabah ade masalah awêi yo..bi dê bulên lêbiak ba..tulung bank Mandiri terutamo utuk Kantor Cabang Sabang Jakarta Pusat
indolem-validation-81,"Doa ibubapa itu lebih kuat dan mustajab, hargailah sementara mereka masih ada."""" Ingat, mreka akan pergi tak lama lagi.","Du’o indok bapok o ba lêbiak kuwêt ngen mustajab, go ba tuak têbo o gi ade.””kingêt, têbo o lalau coa an igai."
emot-train-776,"Lelaki harus bisa jaga nafsunya, jaga pandangannya.. Burung kalian yang ga bisa diatur, nyalahin pakaian perempuan!! Pake ""makanya"" lagi..","Smanêi harus nam jêmago nafsunê,jago hmêliaknê..cek udi coa nam natur,smalêak kracok slawêi!! Nakêi “makonê” igai.."
indolem-validation-181,Menyenangkan. Hanya saja kamar mandi terlebih toiletnya flashnya rusak dan agak kotor jadi benar - benar tidak bisa digunakan. Ada deposit 50k walau nanti dikembalikan.,Snang ba.Cuma bae kamar mêndainê ipê igai wc nê flashnê usak ngen agok ngêi jijai bêbênêa coa nam makêi.ade deposit lêmo puluak ribau walapun sudo yo nelek.
indolem-train-1265,Salah satu dari staf hotel ada yang kurang ramah,Ade do kuni pegawan hotel dê ku ang ramah
indolem-train-914,Demokrat nilai keputusan presiden beri kepastian http://ift.tt/17ZrApC  #MentionsFor #DoraemonPic #STMkerasbosss,Demokrat mnilai keputusan presiden mêlêi kepastian http://ift.tt/17ZrApC #MentionsFor #DoraemonPic #STMkerasbosss
indolem-test-700,"Susah dpt housemate bengong ni. Baju org elok2 dibuatnya kain lap kaki depan toilet. Bila ditanya melenting,tak reti nak minta maaf pulak tu","Payêak dapêt kuwat do umêak nglamun die.Bajau tun gi baês nêa nê lap kekea nak muko wc(toilet) amên tênanyê awêi coa namên,coa namên ca o minoi maaf kulo da"
emot-train-1184,"[USERNAME] Wkkwkw emang sifat bawaan dari lahir sih iya, selalu mao hasil yang terbaik... Bawa santai ajja sih, nilai kuliah nanti juga gak terlalu pengaruh buat kerja. Lebih penting softskill kan, dan kamu softskillnya udah salah satu yang terbaik di","[USERNAME] Wkwkwkw meman bi sipêt kuni laher gi,slalu lok asea dê baik...min santai bae ba,nilai kuliah sudo yo coa pengaruh igê utuk kerjo.lêbiak peting kêpacok ba,kêpacok nu o dê terbaik nak"
indolem-train-1592,"Masih kurang Resepsionis aja yg agak lama harus menunggu lama baru datang tidak stanby dibtempat , all best lah harga murah pasilitas oke","Gi masiak ku ang Resepsionis bae dê agok an harus mbot an baru sapêi coa stanby nak pnan, kutê padek ba go muêk pasilitas jijai ba"
indolem-validation-242,kebersihan kamar kurang diperhatikan penerangan di kamar kurang,Kebersihan bilik ku ang gle penerangan nak bilik ku ang
emot-train-2218,Bener bener ketawa ga habis habis gue Inget aja lomba balap karung balap kelereng balap makan kerupuk balap tusuk balon Hrus di puter puter  [URL],Bêbênêa tawai coa bêsudo uku tingêt lomba balap ka ung balap klereng balap muk krupuk balap cêmcuk gêgêmung harus nutêa [URL] 
emot-test-402,"Un sd gatakut samsek, un smp mayan dah degdegan, un sma panik panik ajaib. Eh pas udah sampe tugas akhir tbtb kepikiran semuanya. Ngeri ga luluslah daftar sidang kapanlah abis lulus kerja dimana lah. Yaampon","UN SD coa nyên sabên.UN SMP agok deg degan.UN SMA panik nyên ajaib pas bi sapêi tugas akhir têtibo têpeker kutênê.sabên coa lulus,daptar sidang têngen ba, abis lulus kêrjo nak ipê ba.Aiinook"
