id,text,label
indolem-train-355,"kamar luar rap ias kamar maridi maido na hurang dipature,manganna juo bahat variasina ,lokasi dipinggir dalan rap donok mini market",positive
indolem-train-1550,Kekey:  Mi hita naeng mangalap bapa tu kantor? Manegai karejo ni bapa ? Mimi: daong holan i? (w/? Sesio) [pic] ?https://path.com/p/3NZK2j,negative
indolem-train-1170,kamar ac dang ngali aek lao maridi gelleng,negative
indolem-train-2214,1 ngen 10 anak inda ra mulak sikola harana halai mabiar korban bulli.,negative
indolem-train-3638,"manjalaki anggota baru,geng motor manyebar formulir tu sikola http://kom.ps/AFqYLb",negative
indolem-test-33,"Salimut dohot pahean na hangat, mungkin sederhana artina tou hita.. Alai, Tung marnilai tu nasida.. :) ",positive
indolem-train-214,1.000 Halak mangan di meja na ganjang hian di dunia on http://republika.co.id/r/nkf9sy,positive
indolem-train-2185,Kamarna denggan mandapot Snack sian hotel manang sude na di kamar ni Airyna boi dipangke sude wifi na sipata lambat sipata hatop alai panaek ma muse pangaladenan na,negative
indolem-train-2,"Tangian tu na mangalean sipanganon: Ya Allah! Laen ma berkah aha na naeng rezekihonon mu tu nasida, ampi ma dohot asi ma roham tu nasida {HR: Muslim}",positive
indolem-train-497,dikirimhon booklet sian insya Allah calon sikkolah : ,positive
indolem-test-572,"Dang izin, Syahrini Blusukan Tikki Syuting MV 'Seperti Itu': Marlokasi i tempat-tempat umum, MV ende tarbaru... http://bit.ly/18aQaUR ",negative
indolem-train-592,"Tu aha ma maol mangalului tusan tuson, nungga dijolo mata.? ? Kamulah Takdirku sian Raffi Ahmad & Nagita Slavina ? https://path.com/p/z13ax",positive
indolem-train-1073,malungun karimata :'( porroa mangan kapiting rebus dicocol sambal buse huhu,negative
indolem-train-1463,"sabun, siallangon, dohot na asing nai dang adong, dang hian ma sarupa na di foto",negative
indolem-train-3424,"mura do molo arga na inganan na pe mura dapothon,  dapot podoman ittor bau sigaret do jala pintu ni bilut paridian pe sega",negative
indolem-train-3032,@narenaPLC:RT @Ryan_cihul:Aksi heboh syahrini manjadi tontonan warga @kabar kabari 21 Februari 2015:http://youtu.be/|_iTTUOaBOA,negative
indolem-train-891,Sikkola Rendah ? Sikkola Partongaan ? Universil ? Karejo ? Jumpang dongan mangolu hasoloman ? Martumpol ? Marhasohotan ? Sonang . RT molo ho naeng songon on ?,positive
indolem-train-1813,denggan alai wifi na lambat hian,negative
indolem-train-2186,"RT @VIVAlife_: VIDEO: Ayu Ting Ting Sewot, Raffi Ahmad Bahas Enji http://dlvr.it/8jNmml ",negative
indolem-train-2755,mangido tolong majolo wifi nai dipagogo sinyal na jala ditambahi bandwithna,negative
indolem-test-101,barang2 lao maridi adong do di parade jala ac na pe ngali.Holan na internet na do lambat,positive
indolem-train-922,RT @VIVA_log: Pemuda magotap Sikola on marhasil Ciptahon Pesawat http://dlvr.it/8glSlf,positive
indolem-train-244, lao mambukka promo ! Yum manang na manuk na holan Rp 10 ribu di Yumzaa! http://ow.ly/JCDCq,positive
indolem-validation-142,"pendek molo tongam ndang olo?? ? Naeng sa tongam afgan molo pendek bah lok ma disi, tong gabe sada hasangapon na hea ni jalo",negative
indolem-train-3003,"Tabo-tabo hata ni halak """"tukkang bosi"""", mili nga di rasa dirina """"panggadis minyak wangi"""", laho ma dkwah ibana. Unang holan malo paleahon.",negative
indolem-test-729,Copyof Raffi Ahmad  Marhabot ni roha Rapdohot Olga Syahputra: http://youtu.be/hjkfssu2HoU?a  via @YouTube,negative
indolem-test-137,"Godangan Sikkola ndang manguji hapistaran Muna, alai manguji gogo ni ingotan Muna. ",positive
indolem-train-558,"Link pose [150223]Pose - Jelang opat Bulanan, Raffi Ahmad mangoban Keluarga Umroh - http://www.dailymotion.com/video/x2hxepg_150223-pose-jelang-empat-bulanan-raffi-ahmad-boyong-keluarga-umroh_news ?",positive
indolem-validation-219,kamarna nyaman.. alai wifi na lemot hian,negative
indolem-train-3438,"hahahahah, ahu holan boi mekkel sambing #PercayaJokowi Demokrat Protes Uluan KPK Usulan SBY Ndang Mamillit Jokoei - http://kom.ps/AFploc",negative
indolem-train-2763,deretan karangan bunga ucapon belasungkawa leng tarjejer disekitar bagas dinas rap kantor walikota cirebon,negative
indolem-train-2240,"Sude nungga bagak, alai wifi hurang dope.... tolong dipadenggan",negative
indolem-validation-11,"#Golkar #ARB Uselan pemerintah, biaya haji dua ribu sappuluh lima turun http://bit.ly/1LnTeLc",positive
indolem-train-3045,"Tolong molo hotel pas dipature unang 'digadis"" dl. Pihak airy naumdenggan na mangida , evaluasi dohot ma monitoring hotel-hotel na rapkarejo dohot airy. Hotel on -alani adong aktivitas tenovasi- gabe rotap jala marabu, mulai sian loby, tangga sahat tu koridor jolo ni kamar. apalagi kondisi tanggana rotap, husom jala marabu gabe songe",negative
indolem-train-1901," Ho maridi tong bau. anduk pe dang adong, nungga hupangido ale dang di lehon.",negative
indolem-train-2588,inda dilehen panganon rap perlengkapan dikamar maridi.,negative
indolem-test-731,Panghobasion hurang lambok. ndang adong aek laho martapian.. inganan na huta-huta maol dilului,negative
indolem-test-740,"Pens dohot bapana pas somya perform sheilla ndang mamereng, repot tu hp, dirimpu ndang hu boto, lol marlaba hundul di jolo boi mamarate-atehon ~",negative
indolem-test-662,"AC ndang ngali, ndang adong solop htel, wastafel aekna mate, na asing na i oke view bagak",negative
indolem-test-651,Sian manogot dang mangan dope? (at Bakso Karno Samping Kantor Timah) ? https://path.com/p/2aaxX8,negative
indolem-train-1384,"pajolo check-in au madung kecewa harana kamar agak dursun rap inda tersedia tissue rap keset.botul sajo,",negative
indolem-test-465,"Lokasina deges, namun kondisi kamarna cukup memprihatinkn. Mulai ngen muap apek, AC na gaor, cat dinding kamar na maluaki rap bahat noda, inda adong perlengkapan maridi songon anduk rap sikat gigi, tabung panyiram kloset inda marfungsi, inda adong karosi di bagasan kamar rap mangannai sada pilihan maido ima indahan rap menu songon mangan kotu. Namun on hal na wajar mangingot harga na paling murah ngen kalas hotel bintang dua na adong di Medan.",negative
indolem-train-756,"piga2 restoran na di parade hian sipanganon na na warna rara, naeng warna rara na mambahen gabe  salera mangan.",positive
indolem-train-1323,I kancing ni baju hera dang muat be manahan badanmi Bae  @seongyeol1991 xD,negative
indolem-train-2105,Petinggi PDIP Kota Tarakan di Grebek Tingku Sabung Manuk - Indopos http://goo.gl/fb/q3jU7P,negative
indolem-train-1896,"hotel hurang ias,petugas hotel pe hurang ramah",negative
indolem-test-531,?@ffaaiss: Maila ahu tu ho guys.pailahon abit sandiri. ? pultak,negative
indolem-train-552,Tips Malehen Mangan huting na Tepat http://bitly.com/1Dtd3wY,positive
indolem-train-3328,aek las dang adong..sarapan pe dang adong ,negative
indolem-train-944,"@pengusahaPKS: on ma cara tepat ibu hebat manyehatkon keluarga dg @SalimahFood #GemarIkan Info HP/WA 087788955995, ",positive
indolem-train-3634,linen na tarhilala songon na gatal.... mungkin hurang ias tingki di basu,negative
indolem-train-977,Austrian International School of S3x (AISOS) ima sikkola na mangajarhon songon dia carana gabe sada halak parholong na denggan jala bonar.,positive
indolem-test-364,Ale bingung hian au naeng mamakke baju aha dope (?)  saonari pe dang adong jumpa hu,negative
indolem-train-1417,sipanganon na dang adong. manang na alani ahu manggarar pangke promo 50%?,negative
indolem-train-1014,"Molo adong niat, pasti boi """"@_tiwi22: Ihhhh naeng songon si raffiah na adong  di @TheBlusukan pgn liat aa @RaffiAhmadLagi langsung,,, FamilyRaffiah17",positive
indolem-train-2215,VIDEO: Motor na Tarpakkir i Kantor DPRD Sulsel On Pakke Plat Palsu http://bit.ly/1actHr7,negative
indolem-train-1985,Alani ni Jokowi siswa di Bogor gira masuk sikkola http://bitly.com/1Dnrv9I,negative
indolem-train-969,"Holong memang mambahen jolma paimahon leleng,ale sipata ho pe ikkon holong  do tu dirim tong,   gabe sadar andigan lao.",positive
indolem-train-218,hampir naeng lupa budari adong ulaon na... Tenkiu Gonyaaaaa...DP mu? ? tona ni holong sian si Afgan(w/ Sunnya) ? https://path.com/p/4nD0il,positive
indolem-train-175,Selamat taun baru imlek  2015 Gong Xi Fa Cay #demokrat @Edhie_Baskoro #lunarnewyear,positive
indolem-train-2575,"Bantal dohot podomanna matolu, lantaina pe matolu dope, ac na dang ngali ",negative
indolem-train-533,"#Lounge Kesal didokkon miskin, halak on manabusi motor mahal pake hepeng RETCEH LOGAM http://dlvr.it/8kY06l #Assadiqulhaq",positive
indolem-train-228,Ra modom di bagas mobil um tabo,positive
indolem-validation-336,inda adong paccur hangat,negative
indolem-validation-166,"dalolih ubati kasurupan,kepala sikola cabuli siswi http://dlvr.it/8hIBMS",negative
indolem-train-1350,"Agia pe holan na di bugasan kantor  jala dang hona las ni ari, ale tong do sega i obuk mi dah. http://www.zinc.co.id/active-update/5-jenis-hasomalon-di kantor-na-mambahen-obuk-sega ?",negative
indolem-train-2998,"Lam Godang Narittik Dimakassar Dung Populer Batu Cincin. Tikki Bongkahan Batu Laho Nasenter-senter, Songon Tong ko Sajo Dokter THT",negative
indolem-test-868,"Mandapot kamar na tung tu bagasan hian, jaringan ni hp tung maol, wifii tung lambat! gabe hira na mangolu di bagasan ni goa. shower na gelleng hian ro. botul botul kolot hian..",negative
indolem-train-1122,"Sogo hian roha.Aek las holan satokkin do na boi.Sae i dang boi be. Golap , dang adong  torang na saotik..",negative
indolem-test-1003,#JombloItuBahagia - mendingan kehe sajo/ martahan tai nyesek sajo?,negative
indolem-train-1824,Unang pola manginum teh dung sidung mangan alana boi mambahen protein na terkandung di siallangon i gabe maol dicerna.,negative
indolem-train-2847,Inganan oke. Jonok supermarket dohot piga inganan siallangon hasoloman. Holan haiason dohot panorangion bilut porlu ditingkathon,negative
indolem-test-786,"Adduk dorun,pelayanan dang sopan, dang menak sabbing.",negative
indolem-test-175,5 milyar i nga boi mangalean mangan 166 ribu dakdanak yatik 3 hali mangan,positive
indolem-test-408,"AC dang ngali, hunsi ni kamar dang boi tarpake alana nga habis tap card gabe tiap haluar kamar mandi ingkon manjou petugas, kamar na godang ngengat na gelleng na mambaen gatal.",negative
indolem-train-1273,molo hp baru ittor hatop jala asing do alusna ate?  boa i....? hahhah anjir ma ho-_- najolo da molo najolo mazz  dang pola dipaboa... http://ask.fm/a/bmg39d86,negative
indolem-test-363,kamar maridina hurang ias aek na asin,negative
indolem-train-2917,holan tading panaekhon nama dohot tu halambohan jala hamenakhon tu angka naro mauliate.,negative
indolem-test-893,"podoman bau,bantal songik, ac dang ngali,,,",negative
indolem-train-1217,pengendara kareta di Bandung mate tarsarat motor 30 Km    http://bit.ly/1C7CkyN,negative
indolem-train-1104,"Dang jelas hatorangan na, alamat pe maol luluon, dang adong pasilitas mangantar manang na manjemput tu bandara.Podoman di hotel pe dang ias jala boccor. Hurang pas do pangaladen na songoni tong panjaga na.",negative
indolem-test-19,marnipi mulak muse tu sikkola.  hira na tanda lao mangingot tikki najolo na mambahen sonang.#Caritonipi,positive
indolem-train-3267,"Adduk dorun, spreina godang bercak, WC pe dorun.",negative
indolem-train-3469,Tumagon ma mamakke baju na luccu manang na bagak??? ?? dang dope diboto ho naeng baju aha di pakke ho,negative
indolem-test-500,"hotel deges,cuma aek hangat inda bisa",negative
indolem-train-1972,"kamar na rotap, bantal na bau, dindingna songon na bornop, kamar mandina rotap",negative
indolem-test-906,"Hepeng: papunguhon leleng, pahabison hatop hian | Batre hp : mancasna leleng, lowbatna hatop hian.",negative
indolem-validation-83,2 bulan Afgan off ngen job marende giot pasiapkon konser tunggalnia.inda heran anggo hasilna sadeges i?,positive
indolem-train-2962,aek milas inda adong da waktu au manginap,negative
indolem-test-206,Syahrini Hanya mananda Feriyani Lim rap  goar Fransisca: Syahrini mangaku kedekatannia rap Feriyani? http://goo.gl/fb/hSASfu #MedanHits,positive
indolem-validation-324,Tempat tidur dorun..,negative
indolem-train-1809,kamar dang angur.  Dorun,negative
indolem-train-1641,holan podoman na do na bau sigaret jala aek di bilut paridian pe boccor tu podoman  jala AC hurang ngali. maap ma marhata2 asa lam denggan do haduan,negative
indolem-train-960,Dengan Rp 125 rb nunga boi mangan sepuasna di Shabu Tei! http://ow.ly/JFs7w,positive
indolem-train-714,"Motor   saotik energi na na di bahen Mahasiswaa UNHAS, TAWW,  boi ONJI :htpp//goo.gl/TY0vx",positive
indolem-test-173,sadiisss !!! jadi taringot waktu hita pasuo di purwokerto gan ? ? sadis ngen Afgan ? https://path.com/p/cn6nR,positive
indolem-train-1488,"Dibahen video klip, Syahrini mamakke konsep absurd: Parende na sada on lomo hian rohana adong video klip tu singl...http://bit.ly/1vR1Ock",negative
indolem-train-3026,"pittu wc sego,kaco jandela sego,tv inda layak,anduk menek rap kusam.siperei kusam.aek WC",negative
indolem-test-587,"Alani masala ni Feriyani Lim, Syahrini gabe manunda syuting Video Klip http://goo.gl/AuRwgT",negative
indolem-train-1847,"Biluk dorun, marorbuk, godang sarang omo2 disude dinding. rak biluk paridian ndang hea dipaias mangido dipinsang bagian haiasonna asa molo karejo marsitutu unang asal2 Podoman adong rotak mudar, siperei adong rotak2 songon na so hona gatti bokas tamu na parjolo 2 ari marborngin perlengkapan maridi ndang diisi snack dohot aek siinumon pe ndang Resepsionis jais",negative
indolem-test-51,Charles Honoris: Aset Targodang Bangsa ima SDM http://dlvr.it/5FXccx Poros Muda Golkar Kecam PM Australia http://bit.ly/1ARREzL,positive
indolem-train-1571,"menu sarapan hurang variasi,alai tabo sialangonna. staff na tama. aek na mohop di kamar 105 dang mohop...pelayanan nunga bagak hian",negative
indolem-train-2519,"Hapentingon """"Tokoh Tua"""" Gabe Urat Parbolaton Golkar http://republika.co.id/r/nkazfi",negative
indolem-train-3290,"Pengamat: Imbas Konflik Jokowi-PDIP, Demokrat Incar Jabatan - http://www.itoday.co.id/uncategorized/pengamat-imbas-konflik-jokowi-pdip-demokrat-incar-jabatan ? ",negative
indolem-train-337,":) @RaffiAhmadmuse """"""@OfficialRCTI: Kado na Uli Hian Sian Raffi tu si Gigi @daSyatMusik http://youtube.be/DUiEa61LgM?a",positive
indolem-train-799,Hotena trategis. Kamar na ias. Alai hotelna porlu dipature dingding ni kamarna kamarna pe rotap hian. cet ni dingding na nungga malungkangi songon naso di urus,positive
indolem-train-1274,"Ac hurang ngali ala nga leleng, na bagak podoman na bidang, jala  airy rooms  torus mangalean sipanganon. Burju ma nian paiashon.",negative
indolem-test-215,Sada singkola di Norwegia dang mangalean PR tu murud na ada lobi adong tingkina rapdohot keluargana.,positive
indolem-train-2466,"Gaor,hurang ias",negative
indolem-train-498,"baju na  maripuk, tudung maripuk. dibahen hian.  """"""Burju nai . atee."""""" songoni do molo anak boru Muslim, baju songoni do sipakkeon. ikkon",positive
indolem-test-748,Na manumpang di Lion air marpeakan http://bit.ly/1LIT2Mp #Golkar #ARB,negative
indolem-test-56,Ale tahe molo huboto boi au mardalandalan dohot ibana (are27) nang pe holan saborngin. ? ? Knock Me Out sian Afgan ? https://path.com/p/12RWAY,positive
indolem-test-79,Alai naung porlu ima ay tongdo boi mangallang indo-mie na marcabe dohot tambahan asom.,positive
indolem-train-462,"Molo dang adong dukungan sian Fans, ahu dang mungkin gabe songon nuaeng on"""" - Raffi Ahmad",positive
indolem-train-1652,"Dongan hurangi marmeam HP i bagas keadaan i charge da, alana annong mambaen accit ulu na ringan.",negative
indolem-train-2308,aek panas na dang adong guna na,negative
indolem-train-2529,"PDIP Muruk BG Sundat Dilantik, Manuver Aha ma na laho Dilancarhon? http://dlvr.it/8g4VXQ",negative
indolem-test-910,"dang mulak sian kantor, dang mulak sian kuliah, molo dang marsak ujung ujung na TA ??? qaqa loja ro? (w/ Neni at @maltamananggrek) ? https://path.com/p/2J4vhr",negative
indolem-train-2174,#Lounge dakdanak 7 taon i marlomoniroha manutungi motor alani bapak na http://dlvr.it/8mdY2Z #Assadiqulhaq,negative
indolem-train-377,Partai Demokrat mangucaphon selamat tu Partai Amanat Nasiaonal (PAN) di pelaksanaan Kongres PAN ke IV dan...http://bit.ly/1CayO74,positive
indolem-train-2800,Demokrat panik @republikaonline: Perppu Plt KPK Berisiko Iitolak DPR  http://republika.co.id/r/nk32wo,negative
indolem-train-1198,Podoman na pe bagak do. pangurupion na do na hurang,negative
indolem-test-843,"ah sego pelek teralini motorku bebs :( """"@nabilahJKT48 sayang asi inda di alap nakkin kehe malam minggu di flyover @abdrakibfaisal :(",negative
indolem-train-182,"Di Korea Selatan arga mobil songon BMW, Marcedes-Benz dohot Audi lobi mura ditudoshon mobil Hyundai.",positive
indolem-train-2587,fakta pelajar inda bisa malua rap HP + jaringan sosial !! :D,negative
